VIX,S&P500,Historical_Volatility,Interest_Rate,Inflation,GDP_Growth,Unemployment_Rate,Money_Supply,TED_Spread,Cluster
-0.6689743518372835,-1.1572972381454378,-0.2156036287901271,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.671632362616225,-1.1478759449169271,-0.2684470475357218,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.5998642971271819,-1.1638608909499215,-0.2974386505085526,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.739413348563369,-1.1440264133602132,-0.2798373479967405,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.723464903648801,-1.138206639083054,-0.3197622771910393,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.8125104828153693,-1.12771524393879,-0.5161931935888009,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7925748316119292,-1.112865548925976,-0.5652738859260623,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7699811696295481,-1.1156449785669371,-0.5841111554495853,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7846006725281317,-1.10226981964137,-0.5908540077839571,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.8071943345105136,-1.0976506047775825,-0.6367512188027954,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7832716037651744,-1.0958237219446303,-0.636727129880905,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7447294968682251,-1.0967762687526392,-0.6399517674519741,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7168196865809874,-1.0920264371024693,-0.6451154171265228,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7699811696295481,-1.075610933540704,-0.6338923764643593,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.8962399136770817,-1.063893014914556,-0.6275629032108145,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.840420293102607,-1.0615049577664508,-0.6785800596932459,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.8616848863220309,-1.0621312811860313,-0.6786047973500265,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7806134662392596,-1.0711350785644098,-0.6719907048758264,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.6530257801757421,-1.0891165499638895,-0.6371965672642034,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.7035292524453611,-1.0812218802484153,-0.6349332084540812,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.6410645415500463,-1.0791079590629495,-0.6378905198402488,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.719477697359929,-1.0736144081742187,-0.6375500931329281,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.9121883585916496,-1.0540540665471492,-0.674166677198756,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.9108592898286924,-1.050791832662865,-0.6841373668894749,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.4569745539251006,2
-0.88029134201554,-1.046368224401123,-0.688924294504317,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.4569745539251006,2
-0.8630139550849882,-1.0467075094681897,-0.6873380367766936,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.7101744695131743,-1.063188321423146,-0.6953678206129366,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.7819425350022172,-1.0507265242696735,-0.6865199947647816,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.7766263866973612,-1.053740904837359,-0.7038435234894521,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.8258007902040227,-1.0488606156895703,-0.77831180884786,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.518799423713904,2
-0.7846006725281317,-1.0498131624975793,-0.7793267866686894,-0.8183236035126356,-1.0855236419255636,0.2657168432010101,0.5894426631625722,-1.16865711681598,-0.5806242935027075,2
-0.840420293102607,-1.032732150480319,-0.7648066574727348,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.8842785483044121,-1.031035725144985,-0.8104144403244902,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.950730465488599,-1.0169168469808578,-0.8301313290767284,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.3951496841362971,2
-0.8164975623572678,-1.0270818594479292,-0.8082879264491506,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.5806242935027075,2
-0.7301101207166144,-1.0452721584168574,-0.766022825387576,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.7739683759184202,-1.0333715355785376,-0.7737300146674093,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.6490387006338434,-1.0440062906102947,-0.7590155079746436,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.7168196865809874,-1.0402352884141737,-0.7722646241687648,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.7513747139360383,-1.0277996146179775,-0.7622805241279731,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.7327681314955558,-1.032784237906108,-0.7570395956693291,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.8603558175590735,-1.0219667786621798,-0.7509990877624868,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.3898762489649091,-1.0525664687812637,-0.6551367129014791,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.719477697359929,-1.0263381402093683,-0.6226532441622791,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.6197998215836485,-1.032327557020061,-0.627324720384944,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.6955550933615636,-1.0194090789805412,-0.6162922564188758,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.7912457628489719,-1.0148680748998191,-0.615941469838944,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.7487165764101238,-1.0136023663820202,-0.6256363284177495,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.6357483932451901,-1.0261815593544732,-0.6423938159580581,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.6530257801757421,-1.0254376808271486,-0.6453438399012142,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.5573351106883337,-1.037129635384784,-0.6304632985113532,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.3951496841362971,2
-0.5506898936205201,-1.036973054529889,-0.6318395388421032,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.518799423713904,2
-0.0695779016696705,-1.0883857331152031,-0.4625312317113634,-0.8183236035126356,-1.0388778214677126,0.22899160063354,0.5367284945566205,-1.1317830394450925,-0.4569745539251006,2
-0.0589456050599584,-1.0955887710179055,-0.4614616662320603,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.3127920351710101,-1.07752908883536,-0.4375632530250185,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.0802101982793825,-1.1020350280034097,-0.4018057144570607,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.1466621154635694,-1.1019958429674948,-0.4160952298870172,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.1081201353135933,-1.1159191145295764,-0.4191224284911649,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.2264044667833831,-1.0871853329905954,-0.3577636800537632,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.4310764933877732,-1.0802301484044916,-0.3558910015509338,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.5806242935027075,2
-0.4443668007764266,-1.0843667183137196,-0.3552870966860459,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.6078385829579528,-1.0674422871513545,-0.3551186763881401,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.5806242935027075,2
-0.671632362616225,-1.056402779370576,-0.3466369349852812,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.5806242935027075,2
-0.5746126243658594,-1.056559360225471,-0.3604742910649222,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.6849227967518513,-1.0347938249512318,-0.3347232845361093,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.6995421729034622,-1.0219275936262653,-0.3456827406835746,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.7566908622408944,-1.0155205216766765,-0.3513498605910574,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.5806242935027075,2
-0.7593488730198358,-1.0078738645665648,-0.3568143845288751,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.7978909799167853,-1.0130542537455054,-0.3548881361273589,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.7673231588506065,-1.0006316416279473,-0.3550874859112403,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.7766263866973612,-0.9978913970229012,-0.3571548944949556,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.7566908622408944,-0.9977609395252824,-0.3629416128784188,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.5806242935027075,2
-0.7208067661228863,-1.002171486108386,-0.4245250022742449,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.7154906178180303,-0.9935200354757124,-0.4626727612859277,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.6942260245986063,-0.9949423248484068,-0.465711233660957,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.6796066484469955,-0.996978035250807,-0.474733049250629,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.64239348356603,-1.0009839883736524,-0.4743153846701566,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.7154906178180303,-0.9878568420534484,-0.4640574381576167,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.518799423713904,2
-0.6397354727870886,-0.9959079333350538,-0.4710179812692452,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.5280962316381389,-1.0130021663197162,-0.4500611818624417,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.6104965937368939,-1.003541688055291,-0.4555473248680181,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.6211288903466059,-1.0012450626576537,-0.4555417634622278,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.5533479043994617,-1.0167862301944752,-0.6467853635978357,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.4456958695393839,-1.0186261747060656,-0.6535038788894212,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.630432244940334,-0.999248537291168,-0.6513890426120144,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.6410645415500463,-0.9958689075879028,-0.7220245668977959,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.723464903648801,-0.98309394872464,-0.7160635796859663,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.712832607039089,-0.9843465955638008,-0.7461479455766457,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.4569745539251006,2
-0.5028445588768162,-1.0053684115994792,-0.7553783971006601,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.3333248143474935,2
-0.3380437079323331,-1.0204008108244649,-0.7284448423604265,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.3951496841362971,2
-0.5586640527043177,-1.0001357757059854,-0.7031347630038537,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.3951496841362971,2
-0.2436819804609085,-1.0422969628850864,-0.565142504967333,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.3951496841362971,2
-0.3486760045420446,-1.020296476684123,-0.5396459808776876,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.3951496841362971,2
-0.198494783243119,-1.0268860935571194,-0.5353992482020159,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.3951496841362971,2
-0.1546365280413135,-1.0340760697811835,-0.5653435805814361,-0.8183236035126356,-1.0419339269459842,0.22899160063354,0.4840143259506685,-1.1236969132882368,-0.3951496841362971,2
-0.1014750449927533,-1.0681729447112769,-0.4972066774249816,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
-0.1745720524977803,-1.0681598830326386,-0.5015324916189163,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
-0.3885471802019517,-1.039804571596639,-0.4448407204214953,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
-0.2676047112062473,-1.0438237456868866,-0.4453653874933584,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
-0.036351943077577,-1.082605143873959,-0.3700982642160199,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
-0.3141211039339674,-1.038512739721564,-0.2437071750756516,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
0.1709779675587815,-1.0915958795736986,-0.1094747726640505,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
0.500579415953801,-1.1204078718957453,-0.0768422006519676,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
0.952452402107483,-1.1613684996614744,-0.0189269070345193,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
0.7065805113211484,-1.157506065714886,-0.0155202027112425,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
1.0361819597161683,-1.177353445694469,-0.0057563017092718,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
1.0268787318694137,-1.177001098948764,-0.004123427171734,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.518799423713904,2
0.6002572917300812,-1.1456836536596318,0.0471759066257072,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
0.1457261680504849,-1.1231742398580682,0.0810397694970798,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
-0.1852043491074923,-1.074540831624951,0.1903570270004066,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
0.0526936360889912,-1.0930312306250312,0.1954837592158225,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
-0.1253975222441453,-1.0620922554388803,0.23975425604941,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
-0.1812171428186202,-1.0441369073966769,0.2467727596772911,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
-0.1905203706653749,-1.047986279664627,0.2470903379764839,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
-0.4098117734213758,-1.017425615292694,0.2694095512442201,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
-0.3088049556291117,-1.021014072565407,0.2691713612000779,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.518799423713904,2
-0.3925342597438504,-1.004898669034794,0.2730497126369536,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
-0.4576572349120533,-0.9743641280201372,0.3070516910978355,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.3951496841362971,2
-0.3646245762035863,-0.9746772897299274,0.2900757319051536,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
-0.3433598562371889,-0.9821283402379932,0.2830852647242768,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.518799423713904,2
-0.4390506524715708,-0.9671612494061984,0.2764651276267688,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.518799423713904,2
-0.5055025696557578,-0.957191843541173,0.2054795235832591,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.518799423713904,2
-0.5785997039077578,-0.9562652608016768,0.1906184824755668,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.518799423713904,2
-0.6384064040241316,-0.9479922802719848,0.188617265253043,-0.8183236035126356,-1.0443466417972525,-0.1382608250411605,0.2731576515268616,-1.0851116639920395,-0.4569745539251006,2
